Age,Channel,Band,AbsMean_log10,AbsSD_log10,RelMean,RelSD
80,F8,Total,0.894251,0.086571,NaN,NaN
80,T7,Delta,0.674573,0.057736,-1.798100,0.762426
80,T7,Theta,0.694480,0.075868,-1.774060,0.487449
80,T7,Alpha,0.801554,0.119075,-0.029490,0.860362
80,T7,Beta,0.712935,0.078728,-1.613648,0.654249
80,T7,Total,0.888541,0.086442,NaN,NaN
80,C3,Delta,0.663417,0.067566,-2.042802,0.939528
80,C3,Theta,0.695505,0.080769,-1.873394,0.594801
80,C3,Alpha,0.816098,0.136182,0.203959,0.988519
80,C3,Beta,0.695452,0.081015,-1.812604,0.719185
80,C3,Total,0.898973,0.105484,NaN,NaN
80,Cz,Delta,0.671285,0.064957,-2.006121,0.934273
80,Cz,Theta,0.692049,0.082939,-1.875518,0.592019
80,Cz,Alpha,0.813799,0.136663,0.235885,0.992931
80,Cz,Beta,0.680439,0.080037,-1.930310,0.691357
80,Cz,Total,0.895583,0.104856,NaN,NaN
80,C4,Delta,0.622624,0.067207,-1.537410,0.651117
80,C4,Theta,0.641932,0.069180,-1.532507,0.367162
80,C4,Alpha,0.725871,0.094248,-0.198597,0.683677
80,C4,Beta,0.628271,0.062362,-1.653295,0.529350
80,C4,Total,0.815559,0.070097,NaN,NaN
80,T8,Delta,0.625926,0.067312,-1.555053,0.637332
80,T8,Theta,0.627390,0.078871,-1.613842,0.398143
80,T8,Alpha,0.711328,0.101259,-0.337624,0.688283
80,T8,Beta,0.635005,0.075573,-1.578609,0.654701
80,T8,Total,0.808916,0.076172,NaN,NaN
80,P7,Delta,0.594027,0.060874,-1.857152,0.594156
80,P7,Theta,0.636303,0.069445,-1.596136,0.378248
80,P7,Alpha,0.732279,0.093242,-0.132513,0.660424
80,P7,Beta,0.652733,0.067157,-1.365029,0.594451
80,P7,Total,0.815284,0.070915,NaN,NaN
80,P3,Delta,0.616564,0.071222,-1.725142,0.602091
80,P3,Theta,0.630561,0.078809,-1.622790,0.363610
80,P3,Alpha,0.717995,0.106069,-0.234613,0.691402
80,P3,Beta,0.645595,0.072824,-1.418879,0.629375
80,P3,Total,0.812130,0.080930,NaN,NaN
80,Pz,Delta,0.631660,0.056377,-1.852530,0.746040
80,Pz,Theta,0.666662,0.067484,-1.667302,0.445581
80,Pz,Alpha,0.768471,0.103290,-0.054005,0.751630
80,Pz,Beta,0.677466,0.065918,-1.501168,0.600812
80,Pz,Total,0.851726,0.076017,NaN,NaN
80,P4,Delta,0.640198,0.068999,-1.847546,0.830567
80,P4,Theta,0.652586,0.084579,-1.823793,0.442127
80,P4,Alpha,0.767497,0.122747,0.068662,0.866713
80,P4,Beta,0.653714,0.072064,-1.705569,0.681005
80,P4,Total,0.851201,0.091807,NaN,NaN
80,P8,Delta,0.699892,0.047958,-1.649772,0.661560
80,P8,Theta,0.730084,0.066448,-1.473962,0.439190
80,P8,Alpha,0.806927,0.102009,-0.212794,0.788142
80,P8,Beta,0.712666,0.069530,-1.798448,0.629807
80,P8,Total,0.899040,0.070613,NaN,NaN
80,O1,Delta,0.704191,0.047922,-1.659806,0.695852
80,O1,Theta,0.732695,0.064805,-1.540681,0.426297
80,O1,Alpha,0.815711,0.104968,-0.222578,0.790925
80,O1,Beta,0.729304,0.071710,-1.701669,0.619330
80,O1,Total,0.906992,0.072501,NaN,NaN
80,O2,Delta,0.692280,0.048453,-1.790731,0.804215
80,O2,Theta,0.719798,0.068247,-1.684586,0.484901
80,O2,Alpha,0.818469,0.114306,-0.097671,0.858013
80,O2,Beta,0.728285,0.072316,-1.655905,0.624797
80,O2,Total,0.905716,0.080023,NaN,NaN
81,Fp1,Delta,0.672237,0.060619,-1.353383,0.680581
81,Fp1,Theta,0.668498,0.073963,-1.538658,0.363164
81,Fp1,Alpha,0.744129,0.107526,-0.318682,0.785470
81,Fp1,Beta,0.649795,0.071990,-1.776404,0.584832
81,Fp1,Total,0.842049,0.076881,NaN,NaN
81,Fp2,Delta,0.677133,0.067019,-1.330926,0.692062
81,Fp2,Theta,0.668277,0.074317,-1.514181,0.376392
81,Fp2,Alpha,0.743139,0.103448,-0.361178,0.808015
81,Fp2,Beta,0.644290,0.065420,-1.806839,0.579977
81,Fp2,Total,0.840232,0.074322,NaN,NaN
81,F7,Delta,0.670285,0.057628,-1.680869,0.695389
81,F7,Theta,0.704736,0.067654,-1.490399,0.398891
81,F7,Alpha,0.781827,0.105111,-0.218956,0.789167
81,F7,Beta,0.691113,0.071479,-1.692081,0.603867
81,F7,Total,0.874951,0.074276,NaN,NaN
81,F3,Delta,0.675239,0.052674,-1.681134,0.679651
81,F3,Theta,0.700459,0.068916,-1.516456,0.427557
81,F3,Alpha,0.780931,0.103940,-0.214081,0.784601
81,F3,Beta,0.691003,0.071963,-1.715443,0.624409
81,F3,Total,0.873134,0.072822,NaN,NaN
81,Fz,Delta,0.663586,0.053079,-1.783198,0.710255
81,Fz,Theta,0.703554,0.068554,-1.604756,0.420181
81,Fz,Alpha,0.790946,0.106503,-0.165965,0.778390
81,Fz,Beta,0.717495,0.073817,-1.538896,0.628653
81,Fz,Total,0.883187,0.076043,NaN,NaN
81,F4,Delta,0.674357,0.054908,-1.775821,0.713527
81,F4,Theta,0.698823,0.074665,-1.659885,0.445706
81,F4,Alpha,0.794813,0.112804,-0.137679,0.804133
81,F4,Beta,0.713239,0.080960,-1.572737,0.652923
81,F4,Total,0.883385,0.081753,NaN,NaN
81,F8,Delta,0.666188,0.062009,-1.868531,0.815547
81,F8,Theta,0.701403,0.075021,-1.757026,0.469431
81,F8,Alpha,0.805760,0.116538,-0.077878,0.843835
81,F8,Beta,0.725514,0.080023,-1.539373,0.652488
81,F8,Total,0.894251,0.086571,NaN,NaN
81,T7,Delta,0.674573,0.057736,-1.798100,0.762426
81,T7,Theta,0.694480,0.075868,-1.774060,0.487449
81,T7,Alpha,0.801554,0.119075,-0.029490,0.860362
81,T7,Beta,0.712935,0.078728,-1.613648,0.654249
81,T7,Total,0.888541,0.086442,NaN,NaN
81,C3,Delta,0.663417,0.067566,-2.042802,0.939528
81,C3,Theta,0.695505,0.080769,-1.873394,0.594801
81,C3,Alpha,0.816098,0.136182,0.203959,0.988519
81,C3,Beta,0.695452,0.081015,-1.812604,0.719185
81,C3,Total,0.898973,0.105484,NaN,NaN
81,Cz,Delta,0.671285,0.064957,-2.006121,0.934273
81,Cz,Theta,0.692049,0.082939,-1.875518,0.592019
81,Cz,Alpha,0.813799,0.136663,0.235885,0.992931
81,Cz,Beta,0.680439,0.080037,-1.930310,0.691357
81,Cz,Total,0.895583,0.104856,NaN,NaN
81,C4,Delta,0.622624,0.067207,-1.537410,0.651117
81,C4,Theta,0.641932,0.069180,-1.532507,0.367162
81,C4,Alpha,0.725871,0.094248,-0.198597,0.683677
81,C4,Beta,0.628271,0.062362,-1.653295,0.529350
81,C4,Total,0.815559,0.070097,NaN,NaN
81,T8,Delta,0.625926,0.067312,-1.555053,0.637332
81,T8,Theta,0.627390,0.078871,-1.613842,0.398143
81,T8,Alpha,0.711328,0.101259,-0.337624,0.688283
81,T8,Beta,0.635005,0.075573,-1.578609,0.654701
81,T8,Total,0.808916,0.076172,NaN,NaN
81,P7,Delta,0.594027,0.060874,-1.857152,0.594156
81,P7,Theta,0.636303,0.069445,-1.596136,0.378248
81,P7,Alpha,0.732279,0.093242,-0.132513,0.660424
81,P7,Beta,0.652733,0.067157,-1.365029,0.594451
81,P7,Total,0.815284,0.070915,NaN,NaN
81,P3,Delta,0.616564,0.071222,-1.725142,0.602091
81,P3,Theta,0.630561,0.078809,-1.622790,0.363610
81,P3,Alpha,0.717995,0.106069,-0.234613,0.691402
81,P3,Beta,0.645595,0.072824,-1.418879,0.629375
81,P3,Total,0.812130,0.080930,NaN,NaN
81,Pz,Delta,0.631660,0.056377,-1.852530,0.746040
81,Pz,Theta,0.666662,0.067484,-1.667302,0.445581
81,Pz,Alpha,0.768471,0.103290,-0.054005,0.751630
81,Pz,Beta,0.677466,0.065918,-1.501168,0.600812
81,Pz,Total,0.851726,0.076017,NaN,NaN
81,P4,Delta,0.640198,0.068999,-1.847546,0.830567
81,P4,Theta,0.652586,0.084579,-1.823793,0.442127
81,P4,Alpha,0.767497,0.122747,0.068662,0.866713
81,P4,Beta,0.653714,0.072064,-1.705569,0.681005
81,P4,Total,0.851201,0.091807,NaN,NaN
81,P8,Delta,0.699892,0.047958,-1.649772,0.661560
81,P8,Theta,0.730084,0.066448,-1.473962,0.439190
81,P8,Alpha,0.806927,0.102009,-0.212794,0.788142
81,P8,Beta,0.712666,0.069530,-1.798448,0.629807
81,P8,Total,0.899040,0.070613,NaN,NaN
81,O1,Delta,0.704191,0.047922,-1.659806,0.695852
81,O1,Theta,0.732695,0.064805,-1.540681,0.426297
81,O1,Alpha,0.815711,0.104968,-0.222578,0.790925
81,O1,Beta,0.729304,0.071710,-1.701669,0.619330
81,O1,Total,0.906992,0.072501,NaN,NaN
81,O2,Delta,0.692280,0.048453,-1.790731,0.804215
81,O2,Theta,0.719798,0.068247,-1.684586,0.484901
81,O2,Alpha,0.818469,0.114306,-0.097671,0.858013
81,O2,Beta,0.728285,0.072316,-1.655905,0.624797
81,O2,Total,0.905716,0.080023,NaN,NaN
82,Fp1,Delta,0.672237,0.060619,-1.353383,0.680581
82,Fp1,Theta,0.668498,0.073963,-1.538658,0.363164
82,Fp1,Alpha,0.744129,0.107526,-0.318682,0.785470
82,Fp1,Beta,0.649795,0.071990,-1.776404,0.584832
82,Fp1,Total,0.842049,0.076881,NaN,NaN
82,Fp2,Delta,0.677133,0.067019,-1.330926,0.692062
82,Fp2,Theta,0.668277,0.074317,-1.514181,0.376392
82,Fp2,Alpha,0.743139,0.103448,-0.361178,0.808015
82,Fp2,Beta,0.644290,0.065420,-1.806839,0.579977
82,Fp2,Total,0.840232,0.074322,NaN,NaN
82,F7,Delta,0.670285,0.057628,-1.680869,0.695389
82,F7,Theta,0.704736,0.067654,-1.490399,0.398891
82,F7,Alpha,0.781827,0.105111,-0.218956,0.789167
82,F7,Beta,0.691113,0.071479,-1.692081,0.603867
82,F7,Total,0.874951,0.074276,NaN,NaN
82,F3,Delta,0.675239,0.052674,-1.681134,0.679651
82,F3,Theta,0.700459,0.068916,-1.516456,0.427557
82,F3,Alpha,0.780931,0.103940,-0.214081,0.784601
82,F3,Beta,0.691003,0.071963,-1.715443,0.624409
82,F3,Total,0.873134,0.072822,NaN,NaN
82,Fz,Delta,0.663586,0.053079,-1.783198,0.710255
82,Fz,Theta,0.703554,0.068554,-1.604756,0.420181
82,Fz,Alpha,0.790946,0.106503,-0.165965,0.778390
82,Fz,Beta,0.717495,0.073817,-1.538896,0.628653
82,Fz,Total,0.883187,0.076043,NaN,NaN
82,F4,Delta,0.674357,0.054908,-1.775821,0.713527
82,F4,Theta,0.698823,0.074665,-1.659885,0.445706
82,F4,Alpha,0.794813,0.112804,-0.137679,0.804133
82,F4,Beta,0.713239,0.080960,-1.572737,0.652923
82,F4,Total,0.883385,0.081753,NaN,NaN
82,F8,Delta,0.666188,0.062009,-1.868531,0.815547
82,F8,Theta,0.701403,0.075021,-1.757026,0.469431
82,F8,Alpha,0.805760,0.116538,-0.077878,0.843835
82,F8,Beta,0.725514,0.080023,-1.539373,0.652488
82,F8,Total,0.894251,0.086571,NaN,NaN
82,T7,Delta,0.674573,0.057736,-1.798100,0.762426
82,T7,Theta,0.694480,0.075868,-1.774060,0.487449
82,T7,Alpha,0.801554,0.119075,-0.029490,0.860362
82,T7,Beta,0.712935,0.078728,-1.613648,0.654249
82,T7,Total,0.888541,0.086442,NaN,NaN
82,C3,Delta,0.663417,0.067566,-2.042802,0.939528
82,C3,Theta,0.695505,0.080769,-1.873394,0.594801
82,C3,Alpha,0.816098,0.136182,0.203959,0.988519
82,C3,Beta,0.695452,0.081015,-1.812604,0.719185
82,C3,Total,0.898973,0.105484,NaN,NaN
82,Cz,Delta,0.671285,0.064957,-2.006121,0.934273
82,Cz,Theta,0.692049,0.082939,-1.875518,0.592019
82,Cz,Alpha,0.813799,0.136663,0.235885,0.992931
82,Cz,Beta,0.680439,0.080037,-1.930310,0.691357
82,Cz,Total,0.895583,0.104856,NaN,NaN
82,C4,Delta,0.622624,0.067207,-1.537410,0.651117
82,C4,Theta,0.641932,0.069180,-1.532507,0.367162
82,C4,Alpha,0.725871,0.094248,-0.198597,0.683677
82,C4,Beta,0.628271,0.062362,-1.653295,0.529350
82,C4,Total,0.815559,0.070097,NaN,NaN
82,T8,Delta,0.625926,0.067312,-1.555053,0.637332
82,T8,Theta,0.627390,0.078871,-1.613842,0.398143
82,T8,Alpha,0.711328,0.101259,-0.337624,0.688283
82,T8,Beta,0.635005,0.075573,-1.578609,0.654701
82,T8,Total,0.808916,0.076172,NaN,NaN
82,P7,Delta,0.594027,0.060874,-1.857152,0.594156
82,P7,Theta,0.636303,0.069445,-1.596136,0.378248
82,P7,Alpha,0.732279,0.093242,-0.132513,0.660424
82,P7,Beta,0.652733,0.067157,-1.365029,0.594451
82,P7,Total,0.815284,0.070915,NaN,NaN
82,P3,Delta,0.616564,0.071222,-1.725142,0.602091
82,P3,Theta,0.630561,0.078809,-1.622790,0.363610
82,P3,Alpha,0.717995,0.106069,-0.234613,0.691402
82,P3,Beta,0.645595,0.072824,-1.418879,0.629375
82,P3,Total,0.812130,0.080930,NaN,NaN
82,Pz,Delta,0.631660,0.056377,-1.852530,0.746040
82,Pz,Theta,0.666662,0.067484,-1.667302,0.445581
82,Pz,Alpha,0.768471,0.103290,-0.054005,0.751630
82,Pz,Beta,0.677466,0.065918,-1.501168,0.600812
82,Pz,Total,0.851726,0.076017,NaN,NaN
82,P4,Delta,0.640198,0.068999,-1.847546,0.830567
82,P4,Theta,0.652586,0.084579,-1.823793,0.442127
82,P4,Alpha,0.767497,0.122747,0.068662,0.866713
82,P4,Beta,0.653714,0.072064,-1.705569,0.681005
82,P4,Total,0.851201,0.091807,NaN,NaN
82,P8,Delta,0.699892,0.047958,-1.649772,0.661560
82,P8,Theta,0.730084,0.066448,-1.473962,0.439190
82,P8,Alpha,0.806927,0.102009,-0.212794,0.788142
82,P8,Beta,0.712666,0.069530,-1.798448,0.629807
82,P8,Total,0.899040,0.070613,NaN,NaN
82,O1,Delta,0.704191,0.047922,-1.659806,0.695852
82,O1,Theta,0.732695,0.064805,-1.540681,0.426297
82,O1,Alpha,0.815711,0.104968,-0.222578,0.790925
82,O1,Beta,0.729304,0.071710,-1.701669,0.619330
82,O1,Total,0.906992,0.072501,NaN,NaN
82,O2,Delta,0.692280,0.048453,-1.790731,0.804215
82,O2,Theta,0.719798,0.068247,-1.684586,0.484901
82,O2,Alpha,0.818469,0.114306,-0.097671,0.858013
82,O2,Beta,0.728285,0.072316,-1.655905,0.624797
82,O2,Total,0.905716,0.080023,NaN,NaN
83,Fp1,Delta,0.672237,0.060619,-1.353383,0.680581
83,Fp1,Theta,0.668498,0.073963,-1.538658,0.363164
83,Fp1,Alpha,0.744129,0.107526,-0.318682,0.785470
83,Fp1,Beta,0.649795,0.071990,-1.776404,0.584832
83,Fp1,Total,0.842049,0.076881,NaN,NaN
83,Fp2,Delta,0.677133,0.067019,-1.330926,0.692062
83,Fp2,Theta,0.668277,0.074317,-1.514181,0.376392
83,Fp2,Alpha,0.743139,0.103448,-0.361178,0.808015
83,Fp2,Beta,0.644290,0.065420,-1.806839,0.579977
83,Fp2,Total,0.840232,0.074322,NaN,NaN
83,F7,Delta,0.670285,0.057628,-1.680869,0.695389
83,F7,Theta,0.704736,0.067654,-1.490399,0.398891
83,F7,Alpha,0.781827,0.105111,-0.218956,0.789167
83,F7,Beta,0.691113,0.071479,-1.692081,0.603867
83,F7,Total,0.874951,0.074276,NaN,NaN
83,F3,Delta,0.675239,0.052674,-1.681134,0.679651
83,F3,Theta,0.700459,0.068916,-1.516456,0.427557
83,F3,Alpha,0.780931,0.103940,-0.214081,0.784601
83,F3,Beta,0.691003,0.071963,-1.715443,0.624409
83,F3,Total,0.873134,0.072822,NaN,NaN
83,Fz,Delta,0.663586,0.053079,-1.783198,0.710255
83,Fz,Theta,0.703554,0.068554,-1.604756,0.420181
83,Fz,Alpha,0.790946,0.106503,-0.165965,0.778390
83,Fz,Beta,0.717495,0.073817,-1.538896,0.628653
83,Fz,Total,0.883187,0.076043,NaN,NaN
83,F4,Delta,0.674357,0.054908,-1.775821,0.713527
83,F4,Theta,0.698823,0.074665,-1.659885,0.445706
83,F4,Alpha,0.794813,0.112804,-0.137679,0.804133
83,F4,Beta,0.713239,0.080960,-1.572737,0.652923
83,F4,Total,0.883385,0.081753,NaN,NaN
83,F8,Delta,0.666188,0.062009,-1.868531,0.815547
83,F8,Theta,0.701403,0.075021,-1.757026,0.469431
83,F8,Alpha,0.805760,0.116538,-0.077878,0.843835
83,F8,Beta,0.725514,0.080023,-1.539373,0.652488
83,F8,Total,0.894251,0.086571,NaN,NaN
83,T7,Delta,0.674573,0.057736,-1.798100,0.762426
83,T7,Theta,0.694480,0.075868,-1.774060,0.487449
83,T7,Alpha,0.801554,0.119075,-0.029490,0.860362
83,T7,Beta,0.712935,0.078728,-1.613648,0.654249
83,T7,Total,0.888541,0.086442,NaN,NaN
83,C3,Delta,0.663417,0.067566,-2.042802,0.939528
83,C3,Theta,0.695505,0.080769,-1.873394,0.594801
83,C3,Alpha,0.816098,0.136182,0.203959,0.988519
83,C3,Beta,0.695452,0.081015,-1.812604,0.719185
83,C3,Total,0.898973,0.105484,NaN,NaN
83,Cz,Delta,0.671285,0.064957,-2.006121,0.934273
83,Cz,Theta,0.692049,0.082939,-1.875518,0.592019
83,Cz,Alpha,0.813799,0.136663,0.235885,0.992931
83,Cz,Beta,0.680439,0.080037,-1.930310,0.691357
83,Cz,Total,0.895583,0.104856,NaN,NaN
83,C4,Delta,0.622624,0.067207,-1.537410,0.651117
83,C4,Theta,0.641932,0.069180,-1.532507,0.367162
83,C4,Alpha,0.725871,0.094248,-0.198597,0.683677
83,C4,Beta,0.628271,0.062362,-1.653295,0.529350
83,C4,Total,0.815559,0.070097,NaN,NaN
83,T8,Delta,0.625926,0.067312,-1.555053,0.637332
83,T8,Theta,0.627390,0.078871,-1.613842,0.398143
83,T8,Alpha,0.711328,0.101259,-0.337624,0.688283
83,T8,Beta,0.635005,0.075573,-1.578609,0.654701
83,T8,Total,0.808916,0.076172,NaN,NaN
83,P7,Delta,0.594027,0.060874,-1.857152,0.594156
83,P7,Theta,0.636303,0.069445,-1.596136,0.378248
83,P7,Alpha,0.732279,0.093242,-0.132513,0.660424
83,P7,Beta,0.652733,0.067157,-1.365029,0.594451
83,P7,Total,0.815284,0.070915,NaN,NaN
83,P3,Delta,0.616564,0.071222,-1.725142,0.602091
83,P3,Theta,0.630561,0.078809,-1.622790,0.363610
83,P3,Alpha,0.717995,0.106069,-0.234613,0.691402
83,P3,Beta,0.645595,0.072824,-1.418879,0.629375
83,P3,Total,0.812130,0.080930,NaN,NaN
83,Pz,Delta,0.631660,0.056377,-1.852530,0.746040
83,Pz,Theta,0.666662,0.067484,-1.667302,0.445581
83,Pz,Alpha,0.768471,0.103290,-0.054005,0.751630
83,Pz,Beta,0.677466,0.065918,-1.501168,0.600812
83,Pz,Total,0.851726,0.076017,NaN,NaN
83,P4,Delta,0.640198,0.068999,-1.847546,0.830567
83,P4,Theta,0.652586,0.084579,-1.823793,0.442127
83,P4,Alpha,0.767497,0.122747,0.068662,0.866713
83,P4,Beta,0.653714,0.072064,-1.705569,0.681005
83,P4,Total,0.851201,0.091807,NaN,NaN
83,P8,Delta,0.699892,0.047958,-1.649772,0.661560
83,P8,Theta,0.730084,0.066448,-1.473962,0.439190
83,P8,Alpha,0.806927,0.102009,-0.212794,0.788142
83,P8,Beta,0.712666,0.069530,-1.798448,0.629807
83,P8,Total,0.899040,0.070613,NaN,NaN
83,O1,Delta,0.704191,0.047922,-1.659806,0.695852
83,O1,Theta,0.732695,0.064805,-1.540681,0.426297
83,O1,Alpha,0.815711,0.104968,-0.222578,0.790925
83,O1,Beta,0.729304,0.071710,-1.701669,0.619330
83,O1,Total,0.906992,0.072501,NaN,NaN
83,O2,Delta,0.692280,0.048453,-1.790731,0.804215
83,O2,Theta,0.719798,0.068247,-1.684586,0.484901
83,O2,Alpha,0.818469,0.114306,-0.097671,0.858013
83,O2,Beta,0.728285,0.072316,-1.655905,0.624797
83,O2,Total,0.905716,0.080023,NaN,NaN
84,Fp1,Delta,0.665554,0.060834,-1.382608,0.680581
84,Fp1,Theta,0.667629,0.074563,-1.544276,0.363144
84,Fp1,Alpha,0.744416,0.107526,-0.301961,0.792219
84,Fp1,Beta,0.650719,0.072670,-1.747852,0.590335
84,Fp1,Total,0.841271,0.077648,NaN,NaN
84,Fp2,Delta,0.670213,0.067388,-1.359626,0.692062
84,Fp2,Theta,0.665754,0.074908,-1.514006,0.376236
84,Fp2,Alpha,0.742448,0.103448,-0.355501,0.815461
84,Fp2,Beta,0.642019,0.065921,-1.778528,0.585389
84,Fp2,Total,0.837379,0.075013,NaN,NaN
84,F7,Delta,0.659918,0.058330,-1.711082,0.695389
84,F7,Theta,0.704685,0.068146,-1.503995,0.399514
84,F7,Alpha,0.783001,0.105111,-0.207782,0.796364
84,F7,Beta,0.694504,0.072134,-1.661181,0.610717
84,F7,Total,0.875773,0.075095,NaN,NaN
84,F3,Delta,0.667663,0.053154,-1.710391,0.679651
84,F3,Theta,0.699937,0.069426,-1.535259,0.428681
84,F3,Alpha,0.781865,0.103940,-0.206030,0.791916
84,F3,Beta,0.695187,0.072621,-1.684936,0.631273
84,F3,Total,0.873833,0.073615,NaN,NaN
84,Fz,Delta,0.654618,0.053581,-1.810824,0.710255
84,Fz,Theta,0.704464,0.069094,-1.617723,0.421994
84,Fz,Alpha,0.791622,0.106503,-0.159952,0.785614
84,Fz,Beta,0.722731,0.074467,-1.499779,0.635743
84,Fz,Total,0.884793,0.076865,NaN,NaN
84,F4,Delta,0.668655,0.055442,-1.801746,0.713527
84,F4,Theta,0.698174,0.075303,-1.679948,0.447167
84,F4,Alpha,0.795224,0.112804,-0.132110,0.811508
84,F4,Beta,0.716754,0.081754,-1.534547,0.660347
84,F4,Total,0.883937,0.082693,NaN,NaN
84,F8,Delta,0.655025,0.062670,-1.887920,0.815547
84,F8,Theta,0.702088,0.075480,-1.764626,0.469808
84,F8,Alpha,0.805275,0.116538,-0.077707,0.850892
84,F8,Beta,0.728357,0.080744,-1.498256,0.659091
84,F8,Total,0.895293,0.087423,NaN,NaN
84,T7,Delta,0.667718,0.058152,-1.814038,0.762426
84,T7,Theta,0.694768,0.076362,-1.780785,0.487827
84,T7,Alpha,0.801165,0.119075,-0.028582,0.867054
84,T7,Beta,0.715074,0.079415,-1.574221,0.660371
84,T7,Total,0.888950,0.087254,NaN,NaN
84,C3,Delta,0.653878,0.068024,-2.054442,0.939528
84,C3,Theta,0.696034,0.081200,-1.868026,0.596357
84,C3,Alpha,0.814219,0.136182,0.200199,0.996864
84,C3,Beta,0.694791,0.081626,-1.777348,0.725139
84,C3,Total,0.898693,0.106476,NaN,NaN
84,Cz,Delta,0.666459,0.065288,-2.014073,0.934273
84,Cz,Theta,0.693098,0.083382,-1.870796,0.593524
84,Cz,Alpha,0.811438,0.136663,0.232629,1.001959
84,Cz,Beta,0.679443,0.080615,-1.898300,0.696783
84,Cz,Total,0.895695,0.105826,NaN,NaN
84,C4,Delta,0.612440,0.067919,-1.565262,0.651117
84,C4,Theta,0.642331,0.069573,-1.543287,0.367517
84,C4,Alpha,0.728247,0.094248,-0.170956,0.688407
84,C4,Beta,0.630709,0.062696,-1.626206,0.533932
84,C4,Total,0.816605,0.070667,NaN,NaN
84,T8,Delta,0.622217,0.068008,-1.582387,0.637332
84,T8,Theta,0.627347,0.079600,-1.638360,0.399904
84,T8,Alpha,0.712268,0.101259,-0.340017,0.693518
84,T8,Beta,0.641337,0.076286,-1.548941,0.662640
84,T8,Total,0.810802,0.076980,NaN,NaN
84,P7,Delta,0.583027,0.061471,-1.885615,0.594156
84,P7,Theta,0.636003,0.069875,-1.602310,0.378709
84,P7,Alpha,0.732813,0.093242,-0.119987,0.664617
84,P7,Beta,0.654440,0.067526,-1.333406,0.596456
84,P7,Total,0.815332,0.071555,NaN,NaN
84,P3,Delta,0.613767,0.072127,-1.747697,0.602091
84,P3,Theta,0.631822,0.079425,-1.639978,0.363669
84,P3,Alpha,0.718967,0.106069,-0.228983,0.696714
84,P3,Beta,0.650163,0.073381,-1.388269,0.634689
84,P3,Total,0.814662,0.081763,NaN,NaN
84,Pz,Delta,0.622081,0.056768,-1.872698,0.746040
84,Pz,Theta,0.667867,0.067599,-1.669729,0.445305
84,Pz,Alpha,0.768284,0.103290,-0.039740,0.755432
84,Pz,Beta,0.679064,0.066288,-1.466164,0.603709
84,Pz,Total,0.852801,0.076514,NaN,NaN
84,P4,Delta,0.634136,0.069803,-1.861767,0.830567
84,P4,Theta,0.652911,0.085088,-1.833213,0.440325
84,P4,Alpha,0.767158,0.122747,0.078641,0.873095
84,P4,Beta,0.653957,0.072521,-1.674271,0.686915
84,P4,Total,0.851962,0.092597,NaN,NaN
84,P8,Delta,0.692132,0.048358,-1.679264,0.661560
84,P8,Theta,0.729073,0.066795,-1.491426,0.439803
84,P8,Alpha,0.807370,0.102009,-0.204531,0.795312
84,P8,Beta,0.716149,0.070114,-1.767636,0.637441
84,P8,Total,0.899106,0.071347,NaN,NaN
84,O1,Delta,0.694421,0.048394,-1.686037,0.695852
84,O1,Theta,0.731433,0.065275,-1.554823,0.428005
84,O1,Alpha,0.815420,0.104968,-0.221140,0.798314
84,O1,Beta,0.732220,0.072408,-1.663065,0.626929
84,O1,Total,0.906561,0.073306,NaN,NaN
84,O2,Delta,0.682804,0.048719,-1.807483,0.804215
84,O2,Theta,0.720109,0.068567,-1.680663,0.484538
84,O2,Alpha,0.816758,0.114306,-0.109270,0.864106
84,O2,Beta,0.730049,0.072974,-1.614248,0.630840
84,O2,Total,0.905089,0.080762,NaN,NaN
85,Fp1,Delta,0.665554,0.060834,-1.382608,0.680581
85,Fp1,Theta,0.667629,0.074563,-1.544276,0.363144
85,Fp1,Alpha,0.744416,0.107526,-0.301961,0.792219
85,Fp1,Beta,0.650719,0.072670,-1.747852,0.590335
85,Fp1,Total,0.841271,0.077648,NaN,NaN
85,Fp2,Delta,0.670213,0.067388,-1.359626,0.692062
85,Fp2,Theta,0.665754,0.074908,-1.514006,0.376236
85,Fp2,Alpha,0.742448,0.103448,-0.355501,0.815461
85,Fp2,Beta,0.642019,0.065921,-1.778528,0.585389
85,Fp2,Total,0.837379,0.075013,NaN,NaN
85,F7,Delta,0.659918,0.058330,-1.711082,0.695389
85,F7,Theta,0.704685,0.068146,-1.503995,0.399514
85,F7,Alpha,0.783001,0.105111,-0.207782,0.796364
85,F7,Beta,0.694504,0.072134,-1.661181,0.610717
85,F7,Total,0.875773,0.075095,NaN,NaN
85,F3,Delta,0.667663,0.053154,-1.710391,0.679651
85,F3,Theta,0.699937,0.069426,-1.535259,0.428681
85,F3,Alpha,0.781865,0.103940,-0.206030,0.791916
85,F3,Beta,0.695187,0.072621,-1.684936,0.631273
85,F3,Total,0.873833,0.073615,NaN,NaN
85,Fz,Delta,0.654618,0.053581,-1.810824,0.710255
85,Fz,Theta,0.704464,0.069094,-1.617723,0.421994
85,Fz,Alpha,0.791622,0.106503,-0.159952,0.785614
85,Fz,Beta,0.722731,0.074467,-1.499779,0.635743
85,Fz,Total,0.884793,0.076865,NaN,NaN
85,F4,Delta,0.668655,0.055442,-1.801746,0.713527
85,F4,Theta,0.698174,0.075303,-1.679948,0.447167
85,F4,Alpha,0.795224,0.112804,-0.132110,0.811508
